order_id,date,product,category,region,salesperson,quantity,unit_price,discount,total_sales
ORD1180,03-06-2024,Headphones,Accessories,West,Ravi,10,4771.68,0.2,38173.44
ORD1451,03-08-2024,Monitor,Electronics,East,Kiran,3,19773.68,,47456.83
ORD1063,01-01-2024,Headphones,Accessories,South,Arjun,5,4772.19,0.15,20281.81
ORD1260,22-07-2024,Smartphone,Electronics,,,10,24094.24,0.1,216848.16
ORD1379,18-07-2024,Keyboard,Accessories,East,Arjun,12,3085.17,0.05,35170.94
ORD1321,26-08-2024,Monitor,Electronics,East,Priya,12,19472.61,0,233671.32
ORD1209,18-09-2024,Smartphone,Electronics,South,Arjun,9,25333.06,0.2,182398.03
ORD1221,17-03-2024,Keyboard,Accessories,East,Ravi,5,2925.6,0.2,11702.4
ORD1264,07-12-2024,Smartphone,Electronics,East,Ravi,13,25454.82,0.1,297821.39
ORD1119,27-12-2024,Mouse,Accessories,SOUTH,Sneha,5,1429.9,0.1,6434.55
ORD1151,23-08-2024,Tablet,Electronics,East,Ravi,4,29883.45,0.1,107580.42
ORD1364,01-04-2024,Smartwatch,Accessories,North,Ravi,1,12002.66,0.15,10202.26
ORD1194,05-02-2024,Tablet,Electronics,South,Ravi,14,28929.75,0.15,344264.02
ORD1463,05-05-2024,Laptop,Electronics,North,Sneha,1,56972.79,0,56972.79
ORD1415,11-10-2024,Mouse,Accessories,South,Sneha,11,1505.61,0.05,15733.62
ORD1413,03-04-2024,Monitor,Electronics,East,Priya,2,19477.15,0,38954.3
ORD1441,04-08-2024,Laptop,Electronics,South,Sneha,12,54139.66,0,649675.92
ORD1483,03-03-2024,Headphones,Accessories,North,Ravi,2,4981.02,0.05,9463.94
ORD1192,14-10-2024,Smartwatch,Accessories,east,Kiran,10,11671.39,0.15,99206.81
ORD1184,20-02-2024,Smartwatch,Accessories,North,Kiran,8,12006.66,0.15,81645.29
ORD1307,14-10-2024,Headphones,Accessories,East,Priya,4,5163.98,0.1,18590.33
ORD1054,13-11-2024,Smartphone,Electronics,South,Priya,6,25700.29,0.15,131071.48
ORD1193,22-06-2024,Smartwatch,Accessories,East,Ravi,1,11616.5,0.1,10454.85
ORD1423,12-08-2024,Smartwatch,Accessories,North,Priya,6,12434.64,0,74607.84
ORD1273,20-05-2024,Smartwatch,Accessories,South,,4,12162.07,0.2,38918.62
ORD1376,08-09-2024,Laptop,Electronics,South,Arjun,11,53753.3,,502593.36
ORD1007,28-05-2024,Headphones,Accessories,North,Priya,12,4784.78,0.05,54546.49
ORD1097,28-12-2024,Keyboard,Accessories,South,Sneha,6,3040.68,0.15,15507.47
ORD1298,07-04-2024,Headphones,Accessories,SOUTH,Sneha,1,5036.29,0,5036.29
ORD1462,11-12-2024,Tablet,Electronics,North,Priya,5,30819.99,0.2,123279.96
ORD1412,10-11-2024,Tablet,Electronics,North,Priya,14,30520.77,0.1,384561.7
ORD1407,18-08-2024,Laptop,Electronics,West,Sneha,12,55627.59,0.05,634154.53
ORD1189,06-12-2024,Monitor,Electronics,West,Ravi,11,19244.46,0.1,190520.15
ORD1337,03-05-2024,Keyboard,Accessories,South,Ravi,10,3079.82,0,30798.2
ORD1075,09-03-2024,Headphones,Accessories,West,Kiran,15,5174.17,0.15,65970.67
ORD1106,18-06-2024,Monitor,Electronics,East,Sneha,7,20993.26,0.2,117562.26
ORD1251,16-07-2024,Keyboard,Accessories,East,Priya,15,2970.01,0.15,37867.63
ORD1071,31-08-2024,Headphones,Accessories,North,Sneha,3,4762.21,0.05,13572.3
ORD1196,17-10-2024,Tablet,Electronics,North,Ravi,6,29434.91,0.1,158948.51
ORD1459,01-03-2024,Smartwatch,Accessories,North,Arjun,3,11846.24,0.1,31984.85
ORD1480,26-12-2024,Smartphone,Electronics,North,Priya,3,25768.99,0.1,69576.27
ORD1253,06-10-2024,Smartphone,Electronics,East,Arjun,7,25256.13,0.05,167953.26
ORD1427,10-03-2024,Smartwatch,Accessories,West,Ravi,14,12017.3,0,
ORD1372,14-03-2024,Monitor,Electronics,north,Ravi,1,20922.94,,16738.35
ORD1465,18-05-2024,Monitor,Electronics,North,Kiran,4,19832.51,,71397.04
ORD1085,25-03-2024,Monitor,Electronics,West,Priya,11,20358.28,0.15,190349.92
ORD1138,23-10-2024,Smartwatch,Accessories,north,Priya,12,11758.27,0.2,112879.39
ORD1325,09-02-2024,Smartphone,Electronics,North,Ravi,9,24866.87,0.1,201421.65
ORD1174,10-10-2024,Tablet,Electronics,South,Kiran,13,30193.73,0,392518.49
ORD1387,04-01-2024,Headphones,Accessories,West,Arjun,8,4803.49,0.1,34585.13
ORD1055,13-01-2024,Tablet,Electronics,South,Arjun,13,30932.32,0.15,-341802.14
ORD1404,24-06-2024,Laptop,Electronics,North,Priya,13,56159.28,0,730070.64
ORD1122,18-10-2024,Laptop,Electronics,East,Sneha,3,56609.46,0.2,135862.7
ORD1454,23-11-2024,Keyboard,Accessories,South,Arjun,7,3060.54,0,21423.78
ORD1035,25-03-2024,Mouse,Accessories,West,Ravi,4,1554.7,0,6218.8
ORD1238,20-04-2024,Laptop,Electronics,South,Kiran,15,52685.74,0.1,711257.49
ORD1154,24-02-2024,Smartwatch,Accessories,South,Sneha,4,12599.25,0.15,42837.45
ORD1060,18-06-2024,Keyboard,Accessories,North,Ravi,11,3144.34,0.2,27670.19
ORD1204,09-06-2024,Keyboard,Accessories,West,Kiran,1,2987.93,0,2987.93
ORD1059,22-05-2024,Keyboard,Accessories,East,Kiran,6,2933.58,0,17601.48
ORD1113,18-11-2024,Smartphone,Electronics,North,Priya,7,24979.37,0.2,139884.47
ORD1366,23-08-2024,Keyboard,Accessories,South,Priya,2,2961.92,0.15,5035.26
ORD1472,02-08-2024,Smartwatch,Accessories,West,Ravi,2,11646.23,0.05,22127.84
ORD1291,21-01-2024,Headphones,Accessories,North,Ravi,10,5004.56,0.2,40036.48
ORD1112,09-05-2024,Mouse,Accessories,north,Ravi,6,1452.65,0,8715.9
ORD1121,16-05-2024,Smartphone,Electronics,South,Ravi,9,24312.02,0.05,207867.77
ORD1128,23-03-2024,Keyboard,Accessories,East,Sneha,6,2946.32,0,17677.92
ORD1286,26-05-2024,Mouse,Accessories,North,Ravi,10,1557.35,0.15,13237.48
ORD1067,04-06-2024,Smartwatch,Accessories,East,Priya,7,12057.52,0,84402.64
ORD1349,21-04-2024,Headphones,Accessories,West,Priya,13,5130.85,0.2,53360.84
ORD1392,15-12-2024,Headphones,Accessories,North,Sneha,10,5248.63,0.05,49861.99
ORD1009,07-11-2024,Headphones,Accessories,South,Kiran,11,4883.49,0,53718.39
ORD1132,27-05-2024,Laptop,Electronics,West,Sneha,4,53718.81,0.05,204131.48
ORD1324,02-10-2024,Monitor,Electronics,South,Priya,7,20403.88,,121403.09
ORD1491,07-05-2024,Keyboard,Accessories,North,Sneha,3,2975.77,0.2,7141.85
ORD1163,12-10-2024,Headphones,Accessories,East,Ravi,14,5088.16,0.15,60549.1
ORD1361,21-04-2024,Headphones,Accessories,West,Arjun,2,5103.58,0,10207.16
ORD1282,02-08-2024,Laptop,Electronics,South,Priya,5,57449.62,0.2,229798.48
ORD1362,04-09-2024,Laptop,Electronics,West,Ravi,10,55757.51,0.2,446060.08
ORD1262,19-04-2024,Smartphone,Electronics,East,Sneha,5,25687.41,0.15,109171.49
ORD1425,31-01-2024,Tablet,Electronics,SOUTH,Kiran,13,29119.86,0.05,359630.27
ORD1248,10-06-2024,Laptop,Electronics,East,Kiran,13,53347.08,0,693512.04
ORD1187,04-02-2024,Monitor,Electronics,North,Ravi,3,20373.64,0.15,51952.78
ORD1318,14-02-2024,Keyboard,Accessories,West,Ravi,14,2978.31,0.1,37526.71
ORD1322,19-12-2024,Keyboard,Accessories,North,Arjun,11,3000.76,0.1,29707.52
ORD1198,14-08-2024,Mouse,Accessories,West,Arjun,11,1488.6,0.2,13099.68
ORD1377,04-12-2024,Keyboard,Accessories,West,Ravi,7,2905.72,0.2,16272.03
ORD1104,17-08-2024,Headphones,Accessories,North,Ravi,12,4988.05,0.15,50878.11
ORD1457,29-01-2024,Keyboard,Accessories,East,Priya,2,2986.01,0.2,4777.62
ORD1316,22-08-2024,Headphones,Accessories,East,Priya,13,4806.32,0.05,59358.05
ORD1077,18-08-2024,Mouse,Accessories,East,Priya,15,1448.87,0.15,18473.09
ORD1299,29-07-2024,Monitor,Electronics,West,Ravi,7,19302.86,0.05,128364.02
ORD1229,09-04-2024,Headphones,Accessories,East,Kiran,9,4869.58,0.15,37252.29
ORD1208,23-04-2024,Smartphone,Electronics,East,Priya,7,25926.31,0.1,163335.75
ORD1358,27-03-2024,Mouse,Accessories,South,Kiran,3,1534.92,0.1,4144.28
ORD1479,25-08-2024,Monitor,Electronics,East,Ravi,13,19415.27,0.1,227158.66
ORD1370,31-08-2024,Laptop,Electronics,East,Ravi,4,53412.79,,170920.93
ORD1417,14-10-2024,Laptop,Electronics,West,Sneha,8,53000.94,0.15,360406.39
ORD1064,15-11-2024,Keyboard,Accessories,East,Ravi,2,3134.66,0.1,5642.39
ORD1227,25-03-2024,Tablet,Electronics,West,Ravi,3,30994.04,0.2,74385.7
ORD1050,22-11-2024,Laptop,Electronics,East,Priya,1,54084.56,0.05,51380.33
ORD1435,09-01-2024,Laptop,Electronics,North,Priya,1,52797.66,0.15,44878.01
ORD1287,25-07-2024,Keyboard,Accessories,East,Ravi,3,3114.74,0.1,8409.8
ORD1430,08-02-2024,Smartwatch,Accessories,North,Sneha,11,11897.07,0.15,111237.6
ORD1303,01-06-2024,Headphones,Accessories,East,Priya,5,5029.04,0.05,23887.94
ORD1023,06-11-2024,Mouse,Accessories,West,Priya,9,1449.77,0.2,10438.34
ORD1448,06-04-2024,Smartwatch,Accessories,West,Arjun,4,12021.3,0.2,38468.16
ORD1482,16-01-2024,Laptop,Electronics,West,Sneha,11,53893.62,0.05,563188.33
ORD1149,16-10-2024,Keyboard,Accessories,South,Priya,3,2923.26,,7454.31
ORD1226,08-03-2024,Laptop,Electronics,West,Priya,11,54102.2,0.2,476099.36
ORD1350,18-04-2024,Monitor,Electronics,South,Ravi,5,20914.04,0,104570.2
ORD1270,23-11-2024,Monitor,Electronics,South,Priya,3,20755.92,0.2,49814.21
ORD1476,24-12-2024,Smartwatch,Accessories,East,Arjun,5,12421.1,0.15,-52789.67
ORD1162,27-08-2024,Smartwatch,Accessories,North,Priya,12,12444.48,0,149333.76
ORD1471,20-06-2024,Monitor,Electronics,North,Sneha,11,20679.15,0,227470.65
ORD1104,17-08-2024,Headphones,Accessories,North,Ravi,12,4988.05,0.15,50878.11
ORD1096,03-08-2024,Smartphone,Electronics,West,Ravi,9,25368.86,0,228319.74
ORD1107,08-04-2024,Smartwatch,Accessories,East,Ravi,5,11701.68,0,58508.4
ORD1231,27-01-2024,Headphones,Accessories,West,Arjun,13,5052.33,0.1,59112.26
ORD1181,17-12-2024,Laptop,Electronics,WEST,Sneha,8,56910.14,0.15,386988.95
ORD1319,04-01-2024,Tablet,Electronics,East,Sneha,3,29932.36,0.05,85307.23
ORD1241,21-10-2024,Mouse,Accessories,South,Priya,10,1505.41,0.2,12043.28
ORD1275,15-01-2024,Monitor,Electronics,North,Ravi,14,20847.86,0,291870.04
ORD1124,14-06-2024,Smartphone,Electronics,East,Ravi,10,23849.65,0.15,202722.02
ORD1129,08-10-2024,Mouse,Accessories,North,Sneha,5,1524.39,0.15,6478.66
ORD1072,22-12-2024,Keyboard,Accessories,West,,15,3038.93,0.05,43304.75
ORD1207,28-10-2024,Keyboard,Accessories,West,Kiran,14,2881.76,0.15,34292.94
ORD1292,22-09-2024,Tablet,Electronics,West,Priya,12,29499.12,0.15,300891.02
ORD1026,27-04-2024,Headphones,Accessories,North,Ravi,1,4785.5,0,4785.5
ORD1295,18-06-2024,Smartwatch,Accessories,North,Sneha,8,12378.9,0.1,89128.08
ORD1288,04-07-2024,Keyboard,Accessories,East,Ravi,1,3021.08,0.05,2870.03
ORD1213,19-11-2024,Tablet,Electronics,East,Arjun,8,28704.86,0.15,195193.05
ORD1473,28-04-2024,Tablet,Electronics,West,Arjun,12,29339.48,0,352073.76
ORD1426,26-12-2024,Smartwatch,Accessories,East,Arjun,10,12046.52,0.1,108418.68
ORD1432,22-08-2024,Laptop,Electronics,East,Ravi,14,56507.74,0,791108.36
ORD1186,06-08-2024,Keyboard,Accessories,East,Arjun,7,3068.88,0.1,19333.94
ORD1137,23-06-2024,Tablet,Electronics,East,Ravi,14,28709.43,0.15,341642.22
ORD1143,08-01-2024,Mouse,Accessories,South,Sneha,2,1503.89,0.15,-2556.61
ORD1234,31-07-2024,Mouse,Accessories,North,Sneha,15,1477.44,0,22161.6
ORD1165,25-02-2024,Keyboard,Accessories,South,Sneha,14,3041.56,0.1,38323.66
ORD1354,08-07-2024,Mouse,Accessories,East,Sneha,13,1550.96,0.05,19154.36
ORD1305,15-03-2024,Keyboard,Accessories,East,Ravi,15,3144.05,0.1,42444.68
ORD1072,22-12-2024,Keyboard,Accessories,east,,15,3038.93,0.05,43304.75
ORD1230,14-09-2024,Mouse,Accessories,West,Priya,8,1540.42,0.15,10474.86
ORD1274,24-10-2024,Smartphone,Electronics,South,Priya,9,25352.47,0.2,182537.78
ORD1089,03-10-2024,Smartwatch,Accessories,North,,14,11498.29,0,
ORD1434,16-10-2024,Smartwatch,Accessories,West,Arjun,6,12056.77,0.05,68723.59
ORD1289,23-05-2024,Keyboard,Accessories,North,Priya,9,2985.11,0.2,
ORD1332,10-07-2024,Tablet,Electronics,West,Sneha,13,28906.29,0.15,319414.5
ORD1102,25-12-2024,Smartwatch,Accessories,East,Kiran,6,11735.59,0.2,56330.83
ORD1429,07-09-2024,Headphones,Accessories,South,,13,5171.78,0.15,57148.17
ORD1424,29-12-2024,Headphones,Accessories,West,Priya,13,5118.81,0.1,59890.08
ORD1111,25-05-2024,Mouse,Accessories,West,Sneha,2,1555.91,0.2,2489.46
ORD1313,10-09-2024,Tablet,Electronics,South,Arjun,15,31258.9,0.15,398550.97
ORD1339,21-04-2024,Laptop,Electronics,North,Priya,7,54664.3,0.2,306120.08
ORD1088,13-07-2024,Monitor,Electronics,East,Sneha,4,19909.4,0.1,71673.84
ORD1037,30-01-2024,Mouse,Accessories,North,Arjun,3,1453.48,0.05,
ORD1086,05-12-2024,Laptop,Electronics,North,Ravi,15,54417.11,0.2,653005.32
ORD1148,30-05-2024,Laptop,Electronics,East,Arjun,1,54034.06,0,54034.06
ORD1066,12-12-2024,Tablet,Electronics,South,Kiran,4,29761.34,0.15,101188.56
ORD1335,05-08-2024,Smartwatch,Accessories,SOUTH,Priya,8,12208.2,0.2,78132.48
ORD1157,21-11-2024,Headphones,Accessories,South,Kiran,10,5150.97,0.05,48934.22
ORD1108,21-05-2024,Tablet,Electronics,East,Ravi,4,29149.15,0.15,99107.11
ORD1469,07-07-2024,Smartwatch,Accessories,West,Priya,12,12147.26,0.15,123902.05
ORD1342,30-03-2024,Smartwatch,Accessories,West,Kiran,1,12068.06,0.2,9654.45
ORD1489,10-11-2024,Smartwatch,Accessories,South,Arjun,8,12460.11,0,99680.88
ORD1123,19-05-2024,Smartphone,Electronics,West,Sneha,8,25471.69,0.15,173207.49
ORD1210,30-04-2024,Monitor,Electronics,North,Priya,12,20916.45,0.05,238447.53
ORD1263,19-08-2024,Headphones,Accessories,South,Sneha,2,4817.86,0,9635.72
ORD1345,25-08-2024,Headphones,Accessories,North,Kiran,5,5178.77,0.05,24599.16
ORD1170,23-05-2024,Smartphone,Electronics,North,,14,24973.37,0.15,297183.1
ORD1039,04-02-2024,Smartphone,Electronics,South,Sneha,14,24214.56,0.2,271203.07
ORD1120,16-11-2024,Smartphone,Electronics,,Sneha,11,24333.56,0.1,240902.24
ORD1393,28-07-2024,Headphones,Accessories,West,Priya,8,5148.84,0,41190.72
ORD1360,04-01-2024,Laptop,Electronics,West,Priya,14,56906.84,0,796695.76
ORD1409,06-07-2024,Smartphone,Electronics,East,Priya,13,25929.95,0.05,320234.88
ORD1216,18-08-2024,Keyboard,Accessories,South,Arjun,8,3024.1,0,24192.8
ORD1167,29-02-2024,Mouse,Accessories,,Ravi,15,1530.16,0.15,19509.54
ORD1020,01-01-2024,Monitor,Electronics,,Sneha,13,19323.1,,200960.24
ORD1499,04-11-2024,Mouse,Accessories,South,Ravi,1,1438.54,0.05,1366.61
ORD1399,12-10-2024,Smartwatch,Accessories,South,Sneha,4,12012.81,0.2,38440.99
ORD1447,10-10-2024,Headphones,Accessories,East,Ravi,5,5072.31,0.05,24093.47
ORD1019,07-11-2024,Smartphone,Electronics,,Priya,14,25313.25,0.2,283508.4
ORD1398,24-02-2024,Keyboard,Accessories,North,Ravi,13,2949.48,0.15,32591.75
ORD1003,23-12-2024,Smartwatch,Accessories,West,Arjun,13,12443.16,0.05,153673.03
ORD1031,07-05-2024,Keyboard,Accessories,South,Priya,12,2951.79,0,35421.48
ORD1383,13-10-2024,Laptop,Electronics,South,Kiran,5,54525.96,0,272629.8
ORD1311,13-06-2024,Mouse,Accessories,East,Ravi,8,1522.58,0.1,10962.58
ORD1220,03-02-2024,Laptop,Electronics,East,Ravi,13,55719.88,0.1,651922.6
ORD1038,28-09-2024,Laptop,Electronics,South,Ravi,1,55462.98,0.2,44370.38
ORD1353,11-09-2024,Monitor,Electronics,West,Ravi,5,19523.12,0.2,78092.48
ORD1176,26-02-2024,Tablet,Electronics,WEST,Priya,3,30120.65,0.05,85843.85
ORD1419,17-01-2024,Laptop,Electronics,East,Priya,13,56435.81,0.1,660298.98
ORD1371,15-10-2024,Smartphone,Electronics,North,Priya,11,26063.96,0.2,229362.85
ORD1079,19-05-2024,Mouse,Accessories,East,Arjun,2,1532.03,0.05,2910.86
ORD1142,14-09-2024,Tablet,Electronics,East,Ravi,8,31394.47,0.05,238597.97
ORD1458,24-03-2024,Smartphone,Electronics,,Arjun,1,25519.75,0,25519.75
ORD1100,18-10-2024,Smartwatch,Accessories,West,Arjun,15,11940.96,0.15,152247.24
ORD1254,05-06-2024,Smartphone,Electronics,West,Kiran,2,24569.8,0.1,44225.64
ORD1154,24-02-2024,Smartwatch,Accessories,South,Sneha,4,12599.25,0.15,42837.45
ORD1430,08-02-2024,Smartwatch,Accessories,north,Sneha,11,11897.07,0.15,111237.6
ORD1249,19-01-2024,Keyboard,Accessories,South,Arjun,14,3012.91,0.1,37962.67
ORD1036,26-05-2024,Keyboard,Accessories,West,Kiran,5,3127.96,0.15,13293.83
ORD1005,15-05-2024,Smartphone,Electronics,North,Sneha,6,25868.74,0.2,
